"coverage_id","coverage_is_active","coverage_payment_is_current","coverage_agent","coverage_status","coverage_created_date","coverage_cancelled_date","coverage_annual_premium","coverage_deductible","coverage_estimated_car_value","coverage_lifetime","coverage_accident_probability","coverage_risk_score","product_id","car_id","customer_id","wdf__region_id"
"5bffa3b6a5d1097a15d5eb145597c1ae",Y,Y,Sebastian Baer,CONFIRMED,2021-01-07,,1190.00,,,358.00,,65.00,"70de10d128c67576a6624d80d0ef7d58",e38fffd9169ea266aa7f08df011fa07e,"5bffa3b6a5d1097a15d5eb145597c1ae",BL
"5c06837b228d5543ed7002d294eac19c",Y,N,Jay Dagenais,CONFIRMED,2021-08-19,,1190.00,,,134.00,,65.00,"67613f22211b0a6866b60a345c4954fe","8e70e5d5164ecf404f26629ac971ab47","5c06837b228d5543ed7002d294eac19c",TG
"5cf0d611276cc54eb1661ecaf187be2c",Y,Y,Hortense Archambault,CONFIRMED,2021-11-28,,1160.00,,,33.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"705d36deaf6cc1476a6387029616417c","5cf0d611276cc54eb1661ecaf187be2c",ZH
"5d01c52c7eaac3aa8d612bbfd983319d",Y,N,Claire Arcouet,CONFIRMED,2021-02-06,,1160.00,,,328.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"56551391fa5a07b3b3e8903326d12d86","5d01c52c7eaac3aa8d612bbfd983319d",VD
"5d3a924be5f5628c553e5b3804c68d2c",Y,N,Hortense Archambault,CONFIRMED,2021-04-25,,1190.00,,,250.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","496744c18e5fd0e133ecaf47a04cfb08","5d3a924be5f5628c553e5b3804c68d2c",NW
"5d3f04c444eaf078d2038a04d46a17b7",Y,N,Alita Beaulieu,CONFIRMED,2021-02-28,,1240.00,600.00,,306.00,,65.00,"9aad96825845316a05e3c13e7602103a",fd1a8f78c66b7de886fa85c2c7cc55cf,"5d3f04c444eaf078d2038a04d46a17b7",BE
"5e2af76993a0b5370169ea5a4dfce8d4",Y,Y,Paul Cantin,CONFIRMED,2021-06-27,,1160.00,,,187.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"019af0dd5d9e337e676fc5365b4839ab","5e2af76993a0b5370169ea5a4dfce8d4",TI
"5e4ef93c00acd6406b19b9341f131a01",Y,N,Dorothée Daigle,CONFIRMED,2021-06-03,,1190.00,,,211.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","9185ea77f21d4deded01c6807cdf1f3a","5e4ef93c00acd6406b19b9341f131a01",TI
"5ef00b82df373a0e074cf28fb869e29e",Y,Y,Hortense Archambault,CONFIRMED,2021-09-19,,1290.00,,,103.00,,65.00,"2661d938891b0cf014144db4e1d0e603","237e6eaecdd064d6c4f074e9a94362fd","5ef00b82df373a0e074cf28fb869e29e",TI
"5ef7b91cd4eadb0e251c4bdd77340a25",Y,Y,Kateřina Dvořáčková,CONFIRMED,2021-06-01,,1300.00,150.00,,213.00,,65.00,"63b32b961c74ad1cd57d83fa61fadfe7","87890706258bc0c86ffc483dd029568a","5ef7b91cd4eadb0e251c4bdd77340a25",AG
"5f4efcab8bf1a60b1e2aa3aefd35a6fa",Y,Y,Pavo Petković,CONFIRMED,2021-01-23,,1080.00,,,342.00,,65.00,"81cc4983c32386267d93611653c7cf8e","12428b87f2d6a47c67b554b72042e4b8","5f4efcab8bf1a60b1e2aa3aefd35a6fa",NW
"5f55b14084d6d36e203d7be16a2fe147",Y,N,Harcourt Sevier,CONFIRMED,2021-12-15,,1240.00,600.00,,16.00,,65.00,"9aad96825845316a05e3c13e7602103a","4e709abe0327f5acae862330a07f626b","5f55b14084d6d36e203d7be16a2fe147",SG
"5ffc4b3abba0c2b62e8b21e6577523ac",Y,N,Pavo Petković,CONFIRMED,2021-02-28,,1190.00,,,306.00,,65.00,"2e0af2357d0f45257df24720321af971","0fba018ef2bced59577d7c2f88ee6347","5ffc4b3abba0c2b62e8b21e6577523ac",JU
"5ffd876d83aad9cfbe056f91d826a50c",Y,Y,Maslin Couet,CONFIRMED,2021-09-26,,1190.00,,,96.00,,65.00,"70de10d128c67576a6624d80d0ef7d58",e7eb6be96c5ceb2251c2e9e4cdb01509,"5ffd876d83aad9cfbe056f91d826a50c",BE
"6076ce3df1d834412fcef25848f82872",Y,N,Sebastian Baer,CONFIRMED,2021-07-04,,1190.00,,,180.00,,65.00,"2e0af2357d0f45257df24720321af971",b7a29afb472c61ef5021690bbeb1596d,"6076ce3df1d834412fcef25848f82872",SH
"60af428b91a7fdbe56b5e5399341765e",Y,Y,Hortense Archambault,CONFIRMED,2021-10-09,,1420.00,300.00,,83.00,,65.00,"32fb0ec4717ff11b0c5617b11f43cb58","1653ae14d798fb16ce98e8d015ae10a3","60af428b91a7fdbe56b5e5399341765e",ZH
"61789f16a6ecb8a9daf7a97cf74e1e8b",Y,Y,Anke Fink,CONFIRMED,2021-02-27,,1160.00,,,307.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"00f7101891e269391894b7d726098681","61789f16a6ecb8a9daf7a97cf74e1e8b",TI
"62ea985cce8a565a3cac3ff09bc31dd5",Y,Y,Lotye Gaillard,CONFIRMED,2021-05-30,,1430.00,150.00,,215.00,,65.00,"571a67c1bf5977b3bafd44e5e26f61e8","403a07b6039628596b449bab96e3e50e","62ea985cce8a565a3cac3ff09bc31dd5",VD
"63c8e12d202e3528483443cdf307c9e2",Y,N,Michele Panicucci,CONFIRMED,2021-06-18,,1420.00,300.00,,196.00,,65.00,"32fb0ec4717ff11b0c5617b11f43cb58",bcc8485b5c82ee630b4a1282c4f75bce,"63c8e12d202e3528483443cdf307c9e2",TG
"63cc782b9f5138d5bb8e4158ad7837ac",Y,N,Sebastian Baer,CONFIRMED,2021-06-09,,1160.00,,,205.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"0478a908e4a66c5936b5efd13e4227bd","63cc782b9f5138d5bb8e4158ad7837ac",VS
"63d17f1d2b653b83eb2ff65e88b764d6",Y,Y,Jay Dagenais,CONFIRMED,2021-05-23,,1430.00,150.00,,222.00,,65.00,"571a67c1bf5977b3bafd44e5e26f61e8","691d5e8648ac8cb0f028ca800bd8bc0c","63d17f1d2b653b83eb2ff65e88b764d6",TG
"641c82c1bf0b1181fa3648238431913d",Y,Y,Jay Dagenais,CONFIRMED,2021-03-17,,1160.00,,,289.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,f3f0ac9ee8ea2734014c03350af3c36e,"641c82c1bf0b1181fa3648238431913d",VD
"64817706fbf41f4deaefc32ee8b431ac",Y,N,Christine Totter,CONFIRMED,2021-03-11,,1190.00,,,295.00,,65.00,"2e0af2357d0f45257df24720321af971","4cde6c6478494e313de5a3581f3e47a2","64817706fbf41f4deaefc32ee8b431ac",TG
"64f3d088465fea57b789a38334613246",Y,Y,Claire Arcouet,PENDING,2021-08-04,,1160.00,,720.85,149.00,0.43,65.00,ffd553b97e978c87a950f5f27d3d8871,"25df5d0fc241092a06a6f21ead59130f","64f3d088465fea57b789a38334613246",ZH
"658ebc1d874bba657f83c005f6aa72d0",Y,Y,Telford Hébert,CONFIRMED,2021-08-10,,1080.00,,,143.00,,65.00,"81cc4983c32386267d93611653c7cf8e","17da702c52624c6814675c5562514eae","658ebc1d874bba657f83c005f6aa72d0",TI
"664398fb95338a357dd578d7937efb72",Y,Y,Maslin Couet,CONFIRMED,2021-03-21,,1190.00,,,285.00,,65.00,"2e0af2357d0f45257df24720321af971",cc5a8162b9885ccd14514d2fe12b92b4,"664398fb95338a357dd578d7937efb72",SG
"668835b6af947e0f2140470abd78539d",Y,Y,Alita Beaulieu,CONFIRMED,2021-05-20,,1190.00,,,225.00,,65.00,"70de10d128c67576a6624d80d0ef7d58",b109c2f905aef0442ee04b108be9e16f,"668835b6af947e0f2140470abd78539d",VD
"4da0236f53f88c3bf16bc0345394f992",Y,Y,Sebastian Baer,CONFIRMED,2021-08-06,,1190.00,,,147.00,,65.00,"2e0af2357d0f45257df24720321af971",aae5e761e9f5573ba6b4c9e6df74b543,"4da0236f53f88c3bf16bc0345394f992",BS
"66dd3ac24ef68641bcd2fb00a7a7684e",Y,N,Lotye Gaillard,CONFIRMED,2021-01-23,,1430.00,150.00,,342.00,,65.00,"67ab44583a0d64daaf2764970a33141c","496620b6b75471d69a7a8fda71915a5f","66dd3ac24ef68641bcd2fb00a7a7684e",VD
"68384600f274af5a88588cac69bd63ba",Y,N,Christine Totter,CONFIRMED,2021-01-31,,1050.00,,176.39,334.00,0.13,65.00,be7050b2a5a7f9b14b3956aa49ff587d,"0bbc4db9de2b5d38f47c7a092b56ae5b","68384600f274af5a88588cac69bd63ba",BE
"68ec3e2ff07cbce7c59ab56fc4b178d5",Y,N,Kateřina Dvořáčková,CONFIRMED,2021-09-30,,1190.00,,,92.00,,65.00,"2e0af2357d0f45257df24720321af971","59bd5de713a2c4fb5d5dd1b00cbf5cc6","68ec3e2ff07cbce7c59ab56fc4b178d5",BE
"6902d6f5fd14703202d0bdda66f880f1",Y,N,Kateřina Dvořáčková,CONFIRMED,2021-03-19,,1190.00,,,287.00,,65.00,"2e0af2357d0f45257df24720321af971","8b98b57d4b73ca3549fc098940285f57","6902d6f5fd14703202d0bdda66f880f1",SG
"69f48a79cfd2d6d51fe5cf82e8196fb0",Y,Y,Lotye Gaillard,CONFIRMED,2021-02-14,,1190.00,,,320.00,,65.00,"2e0af2357d0f45257df24720321af971",d79e0ac1de8ff798edf8a43dc6005eb5,"69f48a79cfd2d6d51fe5cf82e8196fb0",GE
"69f9bd3743c37d2a551361d545b532b5",Y,Y,Alita Beaulieu,CONFIRMED,2021-10-06,,1190.00,,,86.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","26bf7c43df88cf5d3b4c28342e037265","69f9bd3743c37d2a551361d545b532b5",ZH
"6a9400be045bbf3ada6c29ccc92622a7",Y,N,Harcourt Sevier,CONFIRMED,2021-12-06,,1190.00,,,25.00,,65.00,"2e0af2357d0f45257df24720321af971",fd8074a2fe811b806a4021dfdf2471b3,"6a9400be045bbf3ada6c29ccc92622a7",VD
"6aa424fa264418a7e84dc836d208610c",Y,Y,Odo Adler,CONFIRMED,2021-11-11,,1080.00,,,50.00,,65.00,"81cc4983c32386267d93611653c7cf8e","826b0169a5005ef812964b21b42e308e","6aa424fa264418a7e84dc836d208610c",ZH
"6badb0d3d9c479f606ef7dc2365d66b5",Y,N,Paul Cantin,CONFIRMED,2021-03-05,,1080.00,,,301.00,,65.00,ae24857e49b395232a759605d1afe8a9,"0fe05e822c9310c1b1978a46b04a66c3","6badb0d3d9c479f606ef7dc2365d66b5",GE
"6bd6a67ad24a613e3ee7412ac2c7aaf0",Y,Y,Lotye Gaillard,CONFIRMED,2021-03-23,,1080.00,,,283.00,,65.00,"81cc4983c32386267d93611653c7cf8e",f716ae0f9508f5a0dfd40b7c43519fed,"6bd6a67ad24a613e3ee7412ac2c7aaf0",BS
"6c730487d7c562d9153e16672d653c0c",Y,Y,Anke Fink,CONFIRMED,2021-02-11,,1160.00,,,323.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"0fc3ceea5bb86262e065bf3dadd852f8","6c730487d7c562d9153e16672d653c0c",ZH
"6ceac743a1018148d4011a97092d2b59",Y,Y,Hortense Archambault,CONFIRMED,2021-04-15,,1290.00,,,260.00,,65.00,"2661d938891b0cf014144db4e1d0e603",b97ed5b9b95642ef2550a28cbb174669,"6ceac743a1018148d4011a97092d2b59",VD
"6ceb7695f6b039b429eccbc38617a751",Y,Y,Adrienne Barrière,CONFIRMED,2021-11-05,,1190.00,,863.76,56.00,0.55,65.00,dc4f23e84950e8a5b03cb2bc1d55221f,"4b02956f71d7d3e22f0d1c9a3f84ea9d","6ceb7695f6b039b429eccbc38617a751",SG
"6d1f513c4c348859b05016456e6a94cd",Y,N,Maslin Couet,CONFIRMED,2021-05-01,,1420.00,300.00,,244.00,,65.00,"32fb0ec4717ff11b0c5617b11f43cb58","5f916ace51d668a1c25e19718900107e","6d1f513c4c348859b05016456e6a94cd",JU
"6d72e96c96301c10af772a6ee5f0db35",Y,N,Sebastian Baer,CONFIRMED,2021-08-01,,1190.00,,,152.00,,65.00,"0e388c0e9954020acfc646ba6ab871f3","5d4ac1ff7f9835cdbd701e13fdbcea37","6d72e96c96301c10af772a6ee5f0db35",BE
"6dece5d1ff23670402586bc2254808be",Y,N,Kateřina Dvořáčková,CONFIRMED,2021-08-11,,1190.00,,,142.00,,65.00,"2e0af2357d0f45257df24720321af971",c214ce7232413ccc43041c6bf7c7226a,"6dece5d1ff23670402586bc2254808be",BE
"6eae0221e2dc6551d48b87159690df24",Y,Y,Odo Adler,CONFIRMED,2021-03-12,,1190.00,,,294.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","801968713041c5147a01b5c7d1d1ca4e","6eae0221e2dc6551d48b87159690df24",ZH
"6eaf876d5f61bc216a3081c675616371",Y,N,Jay Dagenais,CONFIRMED,2021-01-16,,1420.00,300.00,,349.00,,65.00,"32fb0ec4717ff11b0c5617b11f43cb58","2f0b34e5086415f8a45fe6b5a11ee2f4","6eaf876d5f61bc216a3081c675616371",SG
"6ec86bee259023e47fcb265a5efd3b00",Y,Y,Hortense Archambault,CONFIRMED,2021-12-09,,1190.00,,,22.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","82d01dc16a551c60a9103e89ad9c1477","6ec86bee259023e47fcb265a5efd3b00",ZH
"706d863399f1134007595b6a92afecbd",Y,N,Harcourt Sevier,CONFIRMED,2021-04-01,,1190.00,,,274.00,,65.00,"2e0af2357d0f45257df24720321af971",d8a5fe621926a584a961de84d844e966,"706d863399f1134007595b6a92afecbd",ZH
"70ae1a0043e0a8850c0215e33556a74f",Y,Y,Jay Dagenais,CONFIRMED,2021-04-29,,1160.00,,,246.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"929dd71e3d9166f41d9e16df8f08a6dd","70ae1a0043e0a8850c0215e33556a74f",SZ
"70c0ae007eb40b324cc6677251230480",Y,Y,Adrienne Barrière,CONFIRMED,2021-01-02,,1050.00,,697.66,363.00,0.38,65.00,be7050b2a5a7f9b14b3956aa49ff587d,af6441eb5d9123a6d7e493684c37d7d5,"70c0ae007eb40b324cc6677251230480",GE
"716b87bc5a7d92e6a67a9099f8535ec6",Y,Y,Alita Beaulieu,CONFIRMED,2021-06-20,,1420.00,300.00,550.04,194.00,0.27,65.00,"32fb0ec4717ff11b0c5617b11f43cb58","431019214a0466711b62881868caab1d","716b87bc5a7d92e6a67a9099f8535ec6",LU
"7329e50a89f137efb66295f8542950f7",Y,Y,Eleanor Couture,CONFIRMED,2021-07-04,,1190.00,,,180.00,,65.00,"2e0af2357d0f45257df24720321af971",bd2bff028c0cc937c47d7171b0d62144,"7329e50a89f137efb66295f8542950f7",BE
"73fdb80ac81f47acdb47053552553f40",Y,N,Hortense Archambault,CONFIRMED,2021-01-26,,1290.00,300.00,,339.00,,65.00,b54a2af172c378bbbb4c223e6970df33,ce886b4db54cb428e371bcd94833aaa3,"73fdb80ac81f47acdb47053552553f40",BE
"7464faa5901451beb85c5106c44213d6",Y,N,Christine Aubin,CONFIRMED,2021-10-30,,1190.00,,,62.00,,65.00,"2e0af2357d0f45257df24720321af971","141479162d627e8e383380e2ab898faf","7464faa5901451beb85c5106c44213d6",ZH
"74af8be9568cce05db5d9cdb18fd1d29",Y,N,Paul Cantin,CONFIRMED,2021-08-19,,1190.00,,,134.00,,65.00,"70de10d128c67576a6624d80d0ef7d58",b57f1caed49b51238e62d927f48c644c,"74af8be9568cce05db5d9cdb18fd1d29",JU
"7590e076d3532dc80bdb1eb2e868c2a9",Y,Y,Paul Cantin,CONFIRMED,2021-02-24,,1190.00,,,310.00,,65.00,"70de10d128c67576a6624d80d0ef7d58",d2fa901867bd6d17aaf6787ead939b00,"7590e076d3532dc80bdb1eb2e868c2a9",ZH
"75945f5520c99b186dee7b2b6ff0336d",Y,N,Odo Adler,CONFIRMED,2021-02-14,,1190.00,,,320.00,,65.00,"2e0af2357d0f45257df24720321af971","11e724d7d6e0f7e15a8701c55fcf5d80","75945f5520c99b186dee7b2b6ff0336d",ZH
"75a0e5d6d24fecf08dbc54bc51372525",Y,Y,Telford Hébert,CONFIRMED,2021-07-01,,1190.00,,,183.00,,65.00,"2e0af2357d0f45257df24720321af971",add7cdb0396e8ff090f972689e9475f4,"75a0e5d6d24fecf08dbc54bc51372525",ZH
"776795580180660b06d349b7c24ef444",Y,Y,Maslin Couet,CONFIRMED,2021-09-09,,1190.00,,,113.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","35979fe9d70b5ac91313aa97aeb75342","776795580180660b06d349b7c24ef444",BE
"77e7b256fe2d5be4bfad67f51f4b8023",Y,Y,Anke Fink,CONFIRMED,2021-02-21,,1300.00,150.00,,313.00,,65.00,"63b32b961c74ad1cd57d83fa61fadfe7","9070717cf27fb451bd8ef2f0bd1ef4ca","77e7b256fe2d5be4bfad67f51f4b8023",LU
"78cf92e7474bff40dba963b3e3f0de4c",Y,N,Christine Aubin,CONFIRMED,2021-10-17,,1190.00,,,75.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","3caa3512c4ed82d15fcc265f0185dc7f","78cf92e7474bff40dba963b3e3f0de4c",TI
"7b569f3f787f3ae1ca20b00232555915",Y,Y,Alita Beaulieu,CONFIRMED,2021-06-26,,1080.00,,,188.00,,65.00,"81cc4983c32386267d93611653c7cf8e",e6d8a3263c9799d26373c5faa90869c8,"7b569f3f787f3ae1ca20b00232555915",SG
"9c7770c3ccec973c174523738d7c6586",Y,N,Anke Fink,CONFIRMED,2021-02-21,,1190.00,,,313.00,,65.00,"2e0af2357d0f45257df24720321af971",cdd4d2d06c2c1f3e3ac58bd501475dfe,"9c7770c3ccec973c174523738d7c6586",GR
"9c99714a75806ef3de03e3b35c7fbf67",Y,N,Adrienne Barrière,CONFIRMED,2021-02-26,,1190.00,,,308.00,,65.00,"2e0af2357d0f45257df24720321af971","62c26d5e699132018298dcde7e646ed3","9c99714a75806ef3de03e3b35c7fbf67",ZH
"9d0874531d3319d7820f18b76fee8569",Y,N,Christine Totter,CONFIRMED,2021-07-17,,1190.00,,,167.00,,65.00,"0e388c0e9954020acfc646ba6ab871f3",cd83ee132a5b96fa474b09f1f696572a,"9d0874531d3319d7820f18b76fee8569",GR
"9d6216cbbbe887eea462064abbab1626",Y,N,Hortense Archambault,CONFIRMED,2021-05-22,,1080.00,,,223.00,,65.00,"81cc4983c32386267d93611653c7cf8e","2054e2289b9bd1ce8d4ef80601d66390","9d6216cbbbe887eea462064abbab1626",BE
"9d937bcc3f6a635586707e7d1e22ca59",Y,Y,Christine Aubin,CONFIRMED,2021-08-11,,1190.00,,,142.00,,65.00,"70de10d128c67576a6624d80d0ef7d58",a887566c2574be28998c982d5c11e58a,"9d937bcc3f6a635586707e7d1e22ca59",ZH
"9e11c96a2595724bddfec118301f1ec6",Y,Y,Kateřina Dvořáčková,CONFIRMED,2021-01-03,,1050.00,,,362.00,,65.00,be7050b2a5a7f9b14b3956aa49ff587d,bea305baa8b9d9607ceb20a70617030b,"9e11c96a2595724bddfec118301f1ec6",ZH
"9e897b4b97a4209aaa8288b011c0cee2",Y,Y,Michele Panicucci,CONFIRMED,2021-02-18,,1290.00,300.00,,316.00,,65.00,b54a2af172c378bbbb4c223e6970df33,a8cf2566c15a320f35eb1d8ad15d8b4e,"9e897b4b97a4209aaa8288b011c0cee2",VS
"9f3d24eafcd779e21607b630e314cb1e",Y,Y,Maslin Couet,CONFIRMED,2021-04-29,,1430.00,150.00,,246.00,,65.00,"571a67c1bf5977b3bafd44e5e26f61e8",b9e58aedb30a2e9729c60f23dfb041a1,"9f3d24eafcd779e21607b630e314cb1e",ZH
"9fef0742313aa0f847274291a9f7ad26",Y,N,Jay Dagenais,CONFIRMED,2021-05-23,,1160.00,,,222.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"9fb6bdd48cf86bd0287df1c53907e68d","9fef0742313aa0f847274291a9f7ad26",BE
a0202343053151ed2e792fef28b21a61,Y,N,Claire Arcouet,REJECTED,2021-10-21,,1190.00,,,71.00,,65.00,"2e0af2357d0f45257df24720321af971","43cb4860a9f3c321fea5f550aaad4c5a",a0202343053151ed2e792fef28b21a61,TI
a11400b45903f90cc249711a0224ab97,Y,N,Kateřina Dvořáčková,CONFIRMED,2021-07-10,,1290.00,,,174.00,,65.00,"2661d938891b0cf014144db4e1d0e603","35979fe9d70b5ac91313aa97aeb75342",a11400b45903f90cc249711a0224ab97,VD
a1f2ce29753497b5139320e2ee311b33,Y,N,Jay Dagenais,PENDING,2021-07-31,,1190.00,,,153.00,,65.00,"2e0af2357d0f45257df24720321af971","45134446166c019912914136d4dbc04f",a1f2ce29753497b5139320e2ee311b33,BE
a24ff62be9fdc9e4b56d8d8ec17b79a1,Y,Y,Telford Hébert,CONFIRMED,2021-03-02,,1190.00,,,304.00,,65.00,"2e0af2357d0f45257df24720321af971","6b3c09a7c217928ed16134fd5a10382b",a24ff62be9fdc9e4b56d8d8ec17b79a1,ZH
a2538b83760f4d1e430fcbc18dc1107e,Y,Y,Jay Dagenais,CONFIRMED,2021-11-05,,1080.00,,,56.00,,65.00,ae24857e49b395232a759605d1afe8a9,"3d4bf47e41eee2b3572319dc60d89b2c",a2538b83760f4d1e430fcbc18dc1107e,AG
a29358a59282d10a089179b205072907,Y,N,Lotye Gaillard,CONFIRMED,2021-07-16,,1300.00,150.00,,168.00,,65.00,"63b32b961c74ad1cd57d83fa61fadfe7","0ed494ca044c7350da5cd0600ecc0b8a",a29358a59282d10a089179b205072907,SO
a29d60ca7eb259335db920e7f5a58b2e,Y,Y,Hortense Archambault,CONFIRMED,2021-01-15,,1190.00,,,350.00,,65.00,"2e0af2357d0f45257df24720321af971","4080a92df0facb1418d4708b49bf1fca",a29d60ca7eb259335db920e7f5a58b2e,AG
a2a1b2f8ac1110dba676c9881794023d,Y,Y,Dorothée Daigle,CONFIRMED,2021-06-23,,1160.00,,,191.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,c9a0ac7b325962bbd7c9bade4cda797a,a2a1b2f8ac1110dba676c9881794023d,GL
a2e89d134dbc2a29b6a63b82fa2533c0,Y,Y,Adrienne Barrière,CONFIRMED,2021-12-01,,1190.00,,1074.96,30.00,0.68,65.00,"2e0af2357d0f45257df24720321af971","7e2aab9a48fc2fb0eaad9c64bd08570c",a2e89d134dbc2a29b6a63b82fa2533c0,VD
a335fbde56aee6d1c682c65854166805,Y,Y,Jay Dagenais,CONFIRMED,2021-06-26,,1160.00,,,188.00,,65.00,"77564e56f872c44d57092fa6c10c4bf4","166f4798eb3fe98ebfbc322c05835194",a335fbde56aee6d1c682c65854166805,SO
a372f1148c8bdead8d9f9e1103634af2,Y,Y,Paul Cantin,CONFIRMED,2021-05-19,,1190.00,,,226.00,,65.00,"2e0af2357d0f45257df24720321af971","4ee29127e1341b1ef1c363aa1283e97c",a372f1148c8bdead8d9f9e1103634af2,BE
a3a75ea3c58c622cabea7dcf6934c177,Y,N,Christine Aubin,CONFIRMED,2021-04-10,,1190.00,,,265.00,,65.00,"2e0af2357d0f45257df24720321af971","7b5363a15fc528145cc4275323dd6321",a3a75ea3c58c622cabea7dcf6934c177,ZH
a3e39cf3a6676a19489c7da7b85a871c,Y,Y,Christine Totter,CONFIRMED,2021-07-15,,1430.00,150.00,,169.00,,65.00,"571a67c1bf5977b3bafd44e5e26f61e8",cdef89d353c3447a0144c3239030947e,a3e39cf3a6676a19489c7da7b85a871c,VD
a4362b965466fc2ea3c1fe3eb8f1ccab,Y,N,Eleanor Couture,CONFIRMED,2021-06-10,,1160.00,,,204.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"2946455603a56f0a071fd4ccdc41b90d",a4362b965466fc2ea3c1fe3eb8f1ccab,TI
a461f8739ecd0dc1dce26c87ab708fdb,Y,N,Jay Dagenais,CONFIRMED,2021-01-31,,1160.00,,,334.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"9cf44071486967756ca61fcb9a4b3cda",a461f8739ecd0dc1dce26c87ab708fdb,LU
a55feb3e6c982fed40e2fc5780a99f4a,Y,N,Christine Aubin,CONFIRMED,2021-01-24,,1190.00,,,341.00,,65.00,"2e0af2357d0f45257df24720321af971","35ec5c86890f7732623a7099ebda16a0",a55feb3e6c982fed40e2fc5780a99f4a,BL
a5addae55d2714b6fa064db8a11c1062,Y,N,Christine Totter,CONFIRMED,2021-05-16,,1190.00,,,229.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","7dbdc28a499c70fbccc7f50aa90b8b60",a5addae55d2714b6fa064db8a11c1062,SG
a693fb62e29defcfbd7044abb99f2c08,Y,N,Harcourt Sevier,CONFIRMED,2021-06-14,,1260.00,450.00,,200.00,,65.00,a718df346714eeddb751e061ff1a91c9,f24ddaa4f406a3ddc65f0410ae2c3534,a693fb62e29defcfbd7044abb99f2c08,NW
a6e2b5a6e3b049ce511ad012197a6c60,Y,Y,Alita Beaulieu,CONFIRMED,2021-05-19,,1190.00,,,226.00,,65.00,"2e0af2357d0f45257df24720321af971","281f7572d99911459379aea6e7b62c73",a6e2b5a6e3b049ce511ad012197a6c60,ZH
a72af82ffcac1e36aa557964f91c6938,Y,N,Christine Totter,CONFIRMED,2021-02-27,,1290.00,300.00,,307.00,,65.00,b54a2af172c378bbbb4c223e6970df33,"71c8aa21779382426c91f1b36681fdf0",a72af82ffcac1e36aa557964f91c6938,SG
a735d0d48f9e5d2c6b622ed6fc9ad9a7,Y,N,Jay Dagenais,CONFIRMED,2021-08-14,,1190.00,,,139.00,,65.00,"2e0af2357d0f45257df24720321af971",eddd7703369976fb9e3b59eb3b022f86,a735d0d48f9e5d2c6b622ed6fc9ad9a7,AG
a7e26e7744d79c117b14e492de699835,Y,N,Odo Adler,CONFIRMED,2021-10-07,,1190.00,,,85.00,,65.00,"2e0af2357d0f45257df24720321af971","2a07ef0bc7a748e39981a56d3b811a10",a7e26e7744d79c117b14e492de699835,AG
a7ebb0a0b7be095a1752e962791861e7,Y,Y,Michele Panicucci,CONFIRMED,2021-10-13,,1160.00,,,79.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"9d605bd74cf6fb1c42bb3bd61cbfe224",a7ebb0a0b7be095a1752e962791861e7,TI
a820c122ffc4ebc89d79564bfffc23ac,Y,Y,Anke Fink,CONFIRMED,2021-05-03,,1080.00,,,242.00,,65.00,"81cc4983c32386267d93611653c7cf8e",eeac8c60ca7c85539a68fd67580ed939,a820c122ffc4ebc89d79564bfffc23ac,ZH
a8cb00b6721facd5da57600ddde044f1,Y,N,Alita Beaulieu,CONFIRMED,2021-02-26,,1300.00,150.00,,308.00,,65.00,"63b32b961c74ad1cd57d83fa61fadfe7","6db22059b958fc3e1505eec5ad89700f",a8cb00b6721facd5da57600ddde044f1,VS
a8ed91ae29b215331595f65df291bbf0,Y,N,Kateřina Dvořáčková,CONFIRMED,2021-08-08,,1190.00,,,145.00,,65.00,"70de10d128c67576a6624d80d0ef7d58",c76cde7edb43dc393d8b0e32a3e0c1c3,a8ed91ae29b215331595f65df291bbf0,TI
a95e7cbe304658b65b5b48a2364554b5,Y,N,Sebastian Baer,REJECTED,2021-08-27,,1160.00,,,126.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,b8656f95787c92e0143ffca5aed34bf1,a95e7cbe304658b65b5b48a2364554b5,VD
a98e09e2fdd3a722a6348f1040cb6890,Y,N,Pavo Petković,CONFIRMED,2021-01-30,,1430.00,150.00,,335.00,,65.00,"571a67c1bf5977b3bafd44e5e26f61e8","3ad6644b75117b05b03fc32007f6f7a8",a98e09e2fdd3a722a6348f1040cb6890,ZH
